Entry,author1,x4Ref1
C2441,S.Ahn+,"J,PR/C,100,044613,2019"
C2442,F.D.Becchetti+,"J,PR/C,28,1217,1983"
C2443,W.Skulski+,"J,PR/C,40,1279,1989"
C2444,J.Jungerman,"J,PR,79,632,1950"
C2445,B.H.Erkkila+,"J,NP/A,108,689,1968"
C2446,W.D.Loveland+,"J,PR/C,4,2282,1971"
C2447,N.Mobed+,"J,CJP,59,255,1981"
C2448,J.Weber+,"J,PR/C,13,189,1976"
C2449,A.T.Kandil,"J,JIN,38,975,1976"
C2450,P.D.Goldstone+,"J,PRL,35,1141,1975"
C2451,R.M.Williams+,"J,JIN,35,3651,1973"
C2452,J.A.Coleman+,"J,PR,133,B724,1964"
C2453,R.Kelmar+,"J,PR/C,101,015801,2020"
C2454,M.R.Hall+,"J,PR/C,101,015804,2020"
C2455,T.Anderson+,"J,PR/C,101,025801,2020"
C2457,M.T.Friend+,"J,ARI,156,108973,2020"
C2458,C.Wolf+,"J,PRL,122,232701,2019"
C2459,N.Rijal+,"J,PRL,122,182701,2019"
C2460,M.Spieker+,"J,PR/C,100,061303,2019"
C2461,K.Setoodehnia+,"J,PR/C,99,055812,2019"
C2462,D.Kahl+,"J,PL/B,797,134803,2019"
C2463,D.G.Perry+,"J,PR/C,4,977,1971"
C2464,J.K.Temperley+,"J,NP/A,175,433,1971"
C2465,G.R.Choppin+,"J,JIN,34,439,1972"
C2466,D.S.Burnett+,"J,PR,134,B952,1964"
C2467,E.F.Neuzil,"J,JIN,28,1519,1966"
C2468,N.A.Wogman+,"J,PR,152,1088,1966"
C2469,J.A.Mchugh+,"J,PR,172,1160,1968"
C2470,C.H.Lee+,"J,PR/C,38,1757,1988"
C2471,C.Rudy+,"J,JIN,30,365,1968"
C2472,T.D.Thomas+,"J,PR,144,1060,1966"
C2473,E.F.Neuzil,"J,JIN,27,3,1965"
C2474,J.A.Mchugh+,"J,JIN,30,673,1968"
C2475,E.F.Neuzil+,"J,JIN,30,1151,1968"
C2476,E.F.Neuzil+,"J,JIN,30,1161,1968"
C2477,E.F.Neuzil+,"J,JIN,31,1575,1969"
C2478,T.C.Roginski+,"J,PR/C,4,1361,1971"
C2479,D.L.Uhl+,"J,PR/C,4,1357,1971"
C2480,V.E.Viola jr+,"J,NP/A,174,321,1971"
C2481,G.R.Bethune+,"J,PR/C,6,1087,1972"
C2482,R.D.Kieburtz+,"J,JIN,34,3303,1972"
C2483,F.Plasil+,"J,PR/C,5,528,1972"
C2484,K.L.Wolf+,"J,PL/B,38,405,1972"
C2486,H.Freiesleben+,"J,NP/A,224,503,1974"
C2487,R.D.Kieburtz+,"J,JIN,36,3643,1974"
C2488,V.E.Viola jr+,"J,PR/C,10,2416,1974"
C2489,E.F.Neuzil+,"J,PR,129,2705,1963"
C2490,W.K.Hensley+,"J,JIN,32,1761,1970"
C2491,Z.Fraenkel+,"J,PR/C,12,1809,1975"
C2492,H.Blok+,"J,ZP/A,281,255,1977"
C2493,W.G.Meyer+,"J,PR/C,20,1716,1979"
C2494,V.E.Viola jr+,"J,PR,129,2710,1963"
C2495,J.R.Wu+,"J,PR/C,24,500,1981"
C2496,S.B.Kaufman+,"J,PR/C,26,2694,1982"
C2497,P.L.Reeder,"J,CJC,61,786,1983"
C2498,B.D.Wilkins+,"J,PR/C,30,1228,1984"
C2499,P.J.Countryman+,"J,PR/C,41,1039,1990"
C2500,H.L.Hall+,"J,PR/C,42,1480,1990"
C2501,P.L.Reeder,"J,CJC,61,786,1983"
C2502,W.K.Hensley+,"J,JIN,32,1761,1970"
C2503,D.G.Sarantites+,"J,PR,138,B353,1965"
C2504,W.R.Daniels+,"J,PR,145,911,1966"
C2505,J.A.Mchugh jr,"R,UCRL-10673,1963"
C2506,N.E.Davison+,"J,PR/C,10,50,1974"
C2507,K.Ramavataram+,"J,PR/C,10,632,1974"
C2508,D.S.Armstrong+,"J,NP/A,441,397,1985"
C2509,H.P.Trautvetter+,"J,NP/A,242,519,1975"
C2510,S.Gales+,"J,NP/A,202,535,1973"
C2511,Q.Liu+,"J,PR/C,101,025808,2020"
C2512,S.L.Chen+,"J,PR/C,54,R2114,1996"
C2513,K.X.Jing+,"J,PL/B,518,221,2001"
C2514,D.C.Hoffman+,"J,JRN,124,135,1988"
C2515,V.V.Desai+,"J,PR/C,101,034612,2020"
C2516,K.V.Becker+,"J,NIM/B,468,81,2020"
C2517,H.Jayatissa+,"J,PL/B,802,135267,2020"
C2519,B.Longfellow+,"J,PR/C,101,031303,2020"
C2520,D.E.Fields+,"J,PRL,69,3713,1992"
C2521,J.J.Kolata+,"J,PRL,81,4580,1998"
C2522,H.C.Britt+,"J,PR,133,B603,1964"
C2523,R.Vandenbosch+,"J,PR,124,846,1961"
C2524,H.C.Britt+,"J,PR,129,2239,1963"
C2525,R.B.Day+,"J,PR,95,1003,1954"
C2526,H.H.Woodbury+,"J,PR,93,1311,1954"
C2527,S.G.Thompson+,"J,PR,80,781,1950"
C2528,L.B.Magnusson+,"J,PR,78,363,1950"
C2529,A.Ghiorso+,"J,PRL,1,18,1958"
C2530,T.Darrah thomas+,"J,PR,126,1805,1962"
C2531,J.V.Kratz+,"J,PRL,33,502,1974"
C2532,A.Ghiorso+,"J,PRL,33,1490,1974"
C2533,J.V.Kratz+,"J,PR/C,13,2347,1976"
C2534,R.J.Otto+,"J,RCA,24,3,1977"
C2535,W.Loveland+,"J,PL/B,69,284,1977"
C2536,W.Loveland+,"J,PRL,39,320,1977"
C2537,E.K.Hulet+,"J,PRL,39,385,1977"
C2538,M.S.Chiou+,"J,PR/C,20,851,1979"
C2539,D.J.Morrissey+,"J,PR/C,21,1783,1980"
C2540,D.J.Morrissey+,"J,PL/B,74,35,1978"
C2541,K.E.Williams+,"J,PR/C,19,1794,1979"
C2542,K.Aleklett+,"J,PR/C,23,1044,1981"
C2543,H.Groening+,"J,NP/A,389,80,1982"
C2544,Y.Morita+,"J,PR/C,28,2519,1983"
C2545,D.Lee+,"J,PR/C,27,2656,1983"
C2546,B.V.Jacak+,"J,CJC,61,701,1983"
C2547,S.Tanaka+,"J,PR/C,30,911,1984"
C2548,H.Kudo+,"J,PR/C,30,1561,1984"
C2549,P.L.Mcgaughey+,"J,PR/C,31,896,1985"
C2550,R.W.Lougheed+,"J,PR/C,32,1760,1985"
C2551,D.C.Hoffman+,"J,PR/C,31,1763,1985"
C2552,K.J.Moody+,"J,PR/C,33,1315,1986"
C2553,H.Gaggeler+,"J,PR/C,33,1983,1986"
C2554,K.Aleklett+,"J,PS,34,489,1986"
C2555,C.H.Lee+,"J,PR/C,38,1757,1988"
C2556,R.B.Welch+,"J,PR/C,35,204,1987"
C2558,K.E.Gregorich+,"J,PR/C,35,2117,1987"
C2559,H.Warhanek+,"J,JIN,26,669,1964"
C2560,R.Vandenbosch+,"J,PR,158,887,1967"
C2562,C.Casey+,"J,PR/C,40,1244,1989"
C2563,K.L.Wolf+,"J,PR/C,1,2096,1970"
C2564,A.Yokoyama+,"J,PR/C,46,647,1992"
C2565,A.Ghiorso+,"J,PR/C,51,R2293,1995"
C2566,C.M.Cheng+,"J,PR/C,20,1042,1979"
C2567,W.Loveland+,"J,EPJ/A,54,140,2018"
C2568,Y.Morita+,"J,PR/C,26,511,1982"
C2569,A.B.Zylstra+,"J,PR/C,101,042802,2020"
C2570,P.Gastis+,"J,PR/C,101,055805,2020"
C2572,A.Lennarz+,"J,PL/B,807,135539,2020"
C2573,S.Ota+,"J,PL/B,802,135256,2020"
C2574,W.P.Tan+,"J,PRL,124,192702,2020"
C2575,H.D.Holmgren+,"J,PR,132,2644,1963"
C2576,F.L.Lang+,"J,PR/C,35,1214,1987"
C2577,K.T.Lesko+,"J,PR/C,37,1808,1988"
C2578,J.Dermigny+,"J,PR/C,102,014609,2020"
C2579,M.Febbraro+,"J,PRL,125,062501,2020"
C2580,J.Fallis+,"J,PL/B,807,135575,2020"
C2581,A.Pakou+,"J,PR/C,102,031601,2020"
C2582,M.Williams+,"J,PR/C,102,035801,2020"
C2584,J.S.Randhawa+,"J,PRL,125,202701,2020"
C2585,A.Gade+,"J,PL/B,808,135637,2020"
C2586,K.Setoodehnia+,"J,PR/C,102,045806,2020"
C2587,P.Darriulat+,"J,PR,137,B315,1965"
C2588,E.E.Gross+,"J,PR,178,1584,1969"
C2589,D.L.Benedict+,"R,CF-638,1943"
C2590,S.M.Cha+,"J,PR/C,96,025810,2017"
C2591,Y.Ayyad+,"J,NIM/A,880,166,2018"
C2592,A.Psaltis+,"J,NIM/A,987,164828,2021"
C2593,D.Soltesz+,"J,PR/C,103,015802,2021"
C2594,S.Hallam+,"J,PRL,126,042701,2021"
C2596,N.Gharibyan+,"J,RCA,106,627,2018"
C2597,A.V.Voinov+,"J,PR/C,76,044602,2007"
C2598,G.G.Kiss+,"J,PL/B,807,135606,2020"
C2600,C.Hunt+,"J,PR/C,102,014615,2020"
C2601,A.K.H.Robertson+,"J,PR/C,102,044613,2020"
C2602,O.Olivas-gomez+,"J,PR/C,102,055806,2020"
C2603,K.N.Kmak+,"J,PR/C,103,034610,2021"
C2604,R.El sayed+,"J,ARI,147,165,2019"
C2605,P.R.O'connor+,"J,PR,74,1189,1948"
C2606,O.Chamberlain+,"J,PR,83,923,1951"
C2607,W.J.Knox,"J,PR,81,687,1951"
C2608,H.L.Anderson+,"J,PR,85,934,1952"
C2609,E.Fermi+,"J,PR,85,935,1952"
C2611,L.Lessard+,"J,PR/C,6,517,1972"
C2612,C.P.Poirier+,"J,PR/C,1,1982,1970"
C2613,E.Lebowitz+,"J,ARI,22,789,1971"
C2614,L.F.Mausner+,"J,ARI,49,285,1998"
C2615,C.Wong+,"J,PR/C,3,1904,1971"
C2616,C.Rolfs+,"J,NP/A,250,295,1975"
C2617,L.B.Church,"J,JIN,33,909,1971"
C2618,S.N.Bunker+,"J,NP/A,163,378,1971"
C2619,A.B.Holman+,"J,NP/A,174,161,1971"
C2620,G.A.Keyworth+,"J,NP,89,590,1966"
C2621,P.Richard+,"J,NP/A,174,273,1971"
C2622,G.D.Gunn+,"J,NP/A,232,176,1974"
C2623,K.W.Kemper+,"J,PR/C,5,1257,1972"
C2624,C.A.Goulding+,"J,NP/A,331,29,1979"
C2625,H.R.Weller+,"J,PR/C,25,2921,1982"
C2626,J.Rapaport+,"J,PRL,54,2325,1985"
C2627,R.Linares+,"J,PR/C,103,044613,2021"
C2629,M.Lovely+,"J,PR/C,103,055801,2021"
C2630,M.Williams+,"J,PR/C,103,055805,2021"
C2631,M.B.Fox+,"J,PR/C,103,034601,2021"
C2632,A.Kankainen+,"J,PL/B,813,136033,2021"
C2633,J.C.Zamora+,"J,PL/B,816,136256,2021"
C2635,H.L.Anderson+,"J,PR,91,155,1953"
C2636,O.Chamberlain+,"J,PR,87,81,1952"
C2637,O.Chamberlain+,"J,PR,93,1424(1),1954"
C2638,L.A.Riley+,"J,PR/C,103,064309,2021"
C2639,E.Fermi+,"J,PR,92,161,1953"
C2641,D.G.Mcneel+,"J,PR/C,103,064320,2021"
C2642,R.J.deboer+,"J,PR/C,103,065801,2021"
C2643,O.Chamberlain+,"J,PR,95,1348,1954"
C2644,O.Chamberlain+,"J,PR,96,807(2),1954"
C2645,O.Chamberlain+,"J,PR,95,1104,1954"
C2646,O.Chamberlain+,"J,PR,95,1105,1954"
C2647,O.Chamberlain+,"J,PR,100,947,1955"
C2650,J.Button+,"J,PR,108,1557,1957"
C2651,L.E.Agnew+,"J,PR,108,1545,1957"
C2652,L.E.Agnew jr+,"J,PR,118,1371,1960"
C2653,G.E.Gordon+,"J,PR,120,1341,1960"
C2654,A.V.Voinov+,"J,PR/C,104,015805,2021"
C2655,M.V.Pham+,"J,NIM/B,499,118,2021"
C2656,A.Gade+,"J,PR/C,104,024313,2021"
C2658,L.Canete+,"J,PR/C,104,L022802,2021"
C2660,G.Lotay+,"J,PRL,127,112701,2021"
C2661,D.Krofcheck+,"J,PRL,55,1051,1985"
C2662,J.J.Egan+,"J,PR/C,5,1562,1972"
C2663,E.B.Norman+,"J,NP/BS,143,508,2005"
C2664,C.J.Orth+,"J,PR/C,8,2364,1973"
C2665,S.M.Grimes+,"J,PR/C,31,1679,1985"
C2666,R.Klem+,"J,PL/B,70,155,1977"
C2667,L.M.Panggabean+,"J,PR/C,10,1605,1974"
C2668,D.Mueller+,"J,PR/C,12,51,1975"
C2669,L.E.Samuelson+,"J,PR/C,7,2379,1973"
C2670,H.Nann+,"J,PRL,37,1129,1976"
C2671,H.Paetz gen.Schieck+,"J,NP/A,169,71,1971"
C2672,S.Y.Van der werf+,"J,PL/B,166,372,1986"
C2673,J.D.Turner+,"J,PR/C,17,1853,1978"
C2674,J.W.D.Sinclair+,"J,PR/C,8,1413,1973"
C2675,L.G.Mann+,"J,PR/C,39,2180,1989"
C2676,C.Fan+,"J,NP/A,100,168,1967"
C2677,Louis C.Vaz+,"J,PR/C,5,463,1972"
C2678,G.M.Temmer+,"J,PRL,26,1341,1971"
C2679,F.Riess+,"J,NP/A,175,462,1971"
C2680,S.S.Hanna+,"J,PL/B,40,631,1972"
C2681,G.Lotay+,"J,PRL,102,162502,2009"
C2682,K.Kuhn+,"J,PR/C,104,044601,2021"
C2683,N.Kitamura+,"J,PL/B,822,136682,2021"
C2684,M.Holl+,"J,PL/B,822,136710,2021"
C2685,J.L.Pore+,"J,PRL,124,252502,2020"
C2686,R.J.Charity+,"J,PRL,126,132501,2021"
C2687,A.S.Adekola+,"J,PR/C,83,052801,2011"
C2688,V.D.Mistry+,"J,PR/C,1,1595,1970"
C2689,H.R.Hiddleston+,"J,PR/C,3,905,1971"
C2690,C.L.Hollas+,"J,PR/C,5,1641,1972"
C2691,J.L.Foster+,"J,PR,175,1498,1968"
C2692,R.K.Chapman+,"J,ARI,171,109647,2021"
C2693,J.T.Wilkinson+,"J,ARI,178,109935,2021"
C2694,D.Walter+,"J,PR/C,99,054625,2019"
C2695,S.N.Paneru+,"J,PR/C,99,045807,2019"
C2696,J.S.Randhawa+,"J,PR/C,104,L042801,2021"
C2697,T.Ahn+,"J,PR/C,102,035805,2020"
C2698,Varinderjit Singh+,"J,PR/C,104,L041601,2021"
C2699,R.Yajzey+,"J,PL/B,823,136757,2021"
C2700,J.G.Kulleck+,"T,KULLECK,1970"
C2701,Vandana Tripathi+,"J,PR/C,104,054605,2021"
C2702,M.B.Fox+,"J,PR/C,104,064615,2021"
C2703,N.Gerken+,"J,PR/C,104,065807,2021"
C2704,P.Gastis+,"J,NIM/A,985,164603,2021"
C2705,J.D.Moses+,"J,NP/A,168,406,1971"
C2706,J.D.Moses+,"J,NP/A,175,556,1971"
C2707,D.A.Outlaw+,"J,NP/A,284,1,1977"
C2708,J.C.Blackmon+,"J,PRL,74,2642,1995"
C2709,S.Graff+,"J,NP/A,510,346,1990"
C2710,M.W.Gibson+,"J,PRL,29,74,1972"
C2711,D.L.Oberg+,"J,PR/C,11,410,1975"
C2712,J.G.Cramer+,"J,PR/C,6,366,1972"
C2713,S.Sen,"J,PR/C,25,1054,1982"
C2714,S.W.Wissink+,"J,PR/C,37,2289,1988"
C2715,T.R.Wang+,"J,PR/C,37,2301,1988"
C2716,E.Segre+,"R,LA-136,1944"
C2717,H.T.Richards+,"R,LA-111,1944"
C2718,C.P.Baker+,"R,LAMS-2,1943"
C2719,C.P.Baker+,"R,LAMS-11,1943"
C2720,K.W.Geiger+,"J,CJP,42,1097,1964"
C2721,F.E.Cecil+,"J,NP/A,232,22,1974"
C2722,C.W.Cheng+,"J,JP/G,5,1261,1979"
C2724,G.Lotay+,"J,PRL,128,042701,2022"
C2725,K.R.Czerwinski+,"R,LBL-31855,54,1992"
C2726,J.S.Randhawa+,"J,PR/C,99,021301,2019"
C2727,D.S.Craig+,"J,PR,87,206(L10),1952"
C2729,W.H.Barkas+,"J,PR,87,207(L13),1952"
C2730,A.B.Mcdonald+,"J,NP/A,273,464,1976"
C2732,Z.Preibisz+,"J,NP/A,201,486,1973"
C2733,M.R.Macphail+,"J,NP/A,237,285,1975"
C2734,O.Straume+,"J,NP/A,266,390,1976"
C2735,D.J.Martin+,"J,PR/C,13,1117,1976"
C2736,D.G.Burke+,"J,PL/B,78,48,1978"
C2737,H.T.Fortune+,"J,PL/B,30,175,1969"
C2738,B.Zeidman+,"J,PR/C,2,1612,1970"
C2739,J.C.Legg+,"J,PR/C,2,1733,1970"
C2740,D.M.Montgomery+,"J,PR/C,2,595,1970"
C2741,A.Richter+,"J,PR/C,5,814,1972"
C2742,K.Katori+,"J,PR/C,9,360,1974"
C2743,G.Hardie+,"J,PR/C,13,1874,1976"
C2744,J.F.Tonn+,"J,PR/C,16,2065,1977"
C2745,I.Ahmad+,"J,PR/C,17,2163,1978"
C2746,S.Burcher+,"J,PR/C,105,045805,2022"
C2747,H.Jayatissa+,"J,PR/C,105,L042802,2022"
C2748,L.Meyer-schutzmeister+,"J,PR/C,17,56,1978"
C2749,I.Ahmad+,"J,PR/C,20,290,1979"
C2750,A.M.Sandorfi+,"J,PRL,46,884,1981"
C2751,B.G.Harvey+,"J,NP,70,305,1965"
C2752,D.L.Hendrie+,"J,PL/B,26,127,1968"
C2753,R.L.Kiefer+,"J,PR,173,1202,1968"
C2754,M.S.Zisman+,"J,PR/C,4,1809,1971"
C2755,G.Chenevert+,"J,PRL,27,434,1971"
C2756,M.S.Zisman+,"J,PR/C,5,1031,1972"
C2757,R.Stock+,"J,PR/C,6,1226,1972"
C2758,G.J.Wozniak+,"J,PRL,31,607,1973"
C2761,R.L.Lehman,"J,NIM,60,253,1968"
C2762,M.E.Anderson+,"J,NIM,99,231,1972"
C2763,M.E.Anderson,"R,MLM-1874,1972"
C2764,A.C.Dombos+,"J,PRL,128,162701,2022"
C2765,W.Lin+,"J,NP/A,1021,122424,2022"
C2768,W.-J.Ong+,"J,PR/C,105,055803,2022"
C2770,M.Anastasiou+,"J,PR/C,105,055806,2022"
C2772,T.L.Tang+,"J,PR/C,105,064307,2022"
C2773,A.Palmisano-kyle+,"J,PR/C,105,065804,2022"
C2774,M.Williams+,"J,PR/C,105,065805,2022"
C2775,F.C.Shoemaker+,"J,PR,83,1011,1951"
C2805,H.E.Gove+,"J,PR,93,928(M4),1954"
C2806,R.B.Walton+,"J,PR,107,1065,1957"
C2829,L.C.L.Yuan+,"J,PR,93,917(F5),1954"
C2830,D.E.Nagle,"J,PR,93,918(F10),1954"
C2831,V.A.Nedzel+,"J,PR,93,927(M1),1954"
C2832,J.Marshall+,"J,PR,93,927(M2),1954"
C2836,J.W.Irvine jr+,"J,JCP,16,686,1948"
C2837,W.E.Bennett+,"J,PR,71,11,1947"
C2838,W.Whaling+,"J,PR,75,688(1),1949"
C2839,P.W.Davison,"J,PR,75,757,1949"
C2840,J.A.Harvey,"J,PR,81,353,1951"
C2841,M.C.Henderson,"J,PR,48,855,1935"
C2842,L.H.Rumbaugh+,"J,PR,54,657,1938"
C2843,W.E.Bennett+,"J,PR,59,781,1941"
C2844,A.J.Ruhlig,"J,PR,54,308(1),1938"
C2845,H.K.Gove+,"J,PR,79,241(X6),1950"
D0001,K.W.Geiger+,"R,NRCC-15303,1976"
D0002,M.Drosg+,"J,NSE,67,190,1978"
D0003,M.Drosg+,"J,NSE,67,190,1978"
D0004,M.Drosg+,"J,NSE,67,190,1978"
D0005,M.Drosg,"J,NSE,67,190,1978"
D0006,M.Drosg,"J,NSE,67,190,1978"
D0007,M.Drosg,"J,NSE,67,190,1978"
D0008,D.K.Mcdaniels+,"J,PR/C,6,1593,1972"
D0009,N.Jarmie+,"J,PR/C,16,15,1977"
D0010,R.G.Allas+,"J,PR/C,9,787,1974"
D0011,J.E.Simmons+,"J,BAP,13,564(AG4),1968"
D0012,O.D.Brill+,"J,AE,16,141,1964"
D0013,M.Drosg,"R,LA-8215-MS,1980"
D0014,L.Stewart+,"R,LA-5828-MS,1975"
D0015,N.Jarmie+,"J,PR,111,1121,1958"
D0016,B.H.Duane,"R,BNWL-1685,75,1972"
D0017,G.M.Hale,"W,HALE,1979"
D0018,L.Ruby+,"J,NSE,69,107,1979"
D0019,G.M.Hale,"R,LA-7722-PR,1,1978"
D0020,C.W.Cheng+,"J,CJP,58,697,1980"
D0021,D.W.Mingay,"J,SAP,2,107,1979"
D0022,P.Leleux+,"J,ZP,271,139,1974"
D0023,R.Radicella+,"J,ZP,150,653,1958"
D0024,J.M.Flores,"J,PR,127,1246,1962"
D0025,H.Vera ruiz+,"J,RCA,24,65,1977"
D0026,K.Wohlleben+,"J,RCA,12,75,1969"
D0027,C.O.Blyth+,"J,NP/A,288,242,1977"
D0028,A.Gruetter,"J,ARI,33,725,1982"
D0029,A.Gruetter,"J,ARI,33,725,1982"
D0030,A.Calboreanu+,"J,NP/A,383,251,1982"
D0031,J.W.Meadows,"R,ANL-7910,17,1972"
D0032,S.M.Austin,"J,BAP,7,269(CB6),1962"
D0033,A.Bergstrom+,"J,AF,34,153,1967"
D0034,S.A.Elbakr+,"J,NIM,105,519,1972"
D0035,J.D.Brandenberger+,"J,NIM,138,321,1976"
D0036,K.K.Sekharan+,"J,NIM,133,253,1976"
D0037,C.A.Burke+,"J,PR/C,10,1299,1974"
D0038,C.H.Poppe+,"J,PR/C,14,438,1976"
D0039,G.Presser+,"J,NP/A,182,321,1972"
D0040,J.B.Hunt+,"C,72NEUHER,,935,1972"
D0041,A.Peetermans,"T,PEETERMANS,1970"
D0042,M.J.Ozafran+,"J,RRL,43,265,1980"
D0043,M.De la vega vedoya+,"J,JRC,67,165,1981"
D0044,C.Wasilevsky+,"J,RRL,50,307,1982"
D0045,C.Wasilevsky+,"J,RRL,50,211,1982"
D0046,O.Bonesso+,"R,INDC(ARG)-14,2017"
D0047,D.West+,"J,ANE,9,551,1982"
D0048,D.West+,"J,ANE,9,551,1982"
D0049,R.F.Bentley+,"J,PRL,27,1081,1971"
D0050,O.A.Capurro+,"J,JRN,89,519,1985"
D0051,C.Wasilevsky+,"J,JRN,89,531,1985"
D0052,F.Tarkanyi+,"R,ATOMKI-AR-1989,2,1989"
D0053,P.Pulfer,"T,PULFER,1979"
D0054,B.Scholten+,"J,RCA,65,81,1994"
D0055,L.Olah+,"J,NIM/A,404,373,1998"
D0056,H.Piel+,"J,RCA,57,1,1992"
D0057,G.F.Steyn+,"J,PR/C,54,2485,1996"
D0058,A.Mushtaq+,"J,RCA,50,27,1990"
D0059,G.F.Steyn+,"J,PR/C,57,1817,1998"
D0060,S.M.Qaim+,"J,RCA,35,11,1984"
D0061,A.J.Morton+,"J,NP/A,537,167,1992"
D0062,S.Laribi+,"J,NP/A,191,368,1972"
D0063,S.G.Tims+,"J,NP/A,563,473,1993"
D0064,S.G.Tims+,"J,NP/A,483,354,1988"
D0065,H.B.Patel+,"J,CJP,74,618,1996"
D0066,N.L.Singh+,"J,ASL,51,271,2001"
D0067,N.L.Singh+,"J,PS,61,550,2000"
D0068,M.S.Gadkari+,"J,PS,55,147,1997"
D0069,K.Hilgers+,"J,ARI,59,343,2003"
D0070,I.A.Watson+,"J,NIM,106,231,1973"
D0071,A.Z.El-behay+,"J,NP,61,282,1965"
D0072,A.Z.El-behay+,"J,NP,56,224,1964"
D0073,A.Karpeles,"J,RCA,12,212,1969"
D0074,J.M.Bolta+,"J,ARS,63,35,1967"
D0075,Y.Yoshizawa+,"J,NIM,134,93,1976"
D0076,M.Cogneau+,"J,NP/A,99,686,1967"
D0077,A.Z.El-behay+,"J,NP,74,225,1965"
D0078,A.R.Ramos+,"J,NIM/B,190,95,2002"
D0079,I.Bogdanovic radovic+,"J,NIM/B,190,100,2002"
D0080,A.Z.El-behay+,"J,NC,38,1082,1965"
D0081,S.M.Qaim+,"J,ARI,35,645,1984"
D0082,S.M.Qaim+,"J,ARI,32,823,1981"
D0083,Z.Kovacs+,"J,ARI,36,635,1985"
D0084,A.P.Jesus+,"J,NIM/B,174,229,2001"
D0085,G.Blessing+,"J,ARI,43,455,1992"
D0086,G.Amsel,"J,APH,9,297,1964"
D0087,R.D.Page+,"J,PRL,73,3066,1994"
D0088,Ye.Skakun+,"J,ARI,60,33,2004"
D0089,P.Kopecky,"J,ARI,41,606,1990"
D0090,I.A.Rizvi+,"J,JPJ,56,3135,1987"
D0091,C.Morand+,"J,JPR/C,31,C2-205,1970"
D0092,O.Bonesso+,"J,JRN,152,189,1991"
D0093,R.C.Barrall+,"J,ENM,6,411,1981"
D0094,A.I.Baryshnikov+,"J,YF,37,529,1983"
D0095,J.P.Blaser+,"J,HPA,24,465,1951"
D0096,J.P.Blaser+,"J,HPA,25,442,1952"
D0097,R.Somatri+,"J,NIM/B,113,284,1996"
D0098,A.Turos+,"J,PSS/A,16,211,1973"
D0099,N.L.Singh+,"J,PRM,42,349,1994"
D0100,M.A.Meyer+,"J,NP/A,185,625,1972"
D0101,M.A.Meyer+,"J,NP/A,250,235,1975"
D0102,I.Bogdanovic+,"J,NIM/B,79,524,1993"
D0103,W.R.Wylie+,"J,HPA,44,757,1971"
D0104,G.Amsel+,"J,AC,39,1689,1967"
D0105,V.Havranek+,"J,CZJ,41,921,1991"
D0106,A.Turos+,"J,NIM,111,605,1973"
D0107,R.Amirikas+,"J,NIM/B,77,110,1993"
D0108,V.G.Balin+,"R,FEI-1341,1982"
D0109,V.S.Shorin+,"J,YK,,(2/56),26,1984"
D0110,A.M.Macleod+,"J,PPS,87,437,1966"
D0111,A.R.Barnett,"J,NP/A,120,342,1968"
D0112,M.Guillaume,"J,NIM,136,185,1976"
D0113,S.H.Chew+,"J,NP/A,298,19,1978"
D0114,M.Bonardi+,"C,82ANTWER,,916,1982"
D0115,J.J.L.Mulders,"J,ARI,35,475,1984"
D0116,H.Lundqvist+,"J,ARI,30,39,1979"
D0117,F.Koehl+,"J,NIM/B,50,19,1990"
D0118,Z.E.Switkowski+,"J,AUJ,31,253,1978"
D0119,J.Zweit+,"J,ARI,38,499,1987"
D0120,J.Zweit+,"C,91VILLIG,,76,1991"
D0121,A.Agarwal+,"J,PR/C,65,034605,2002"
D0122,A.Agarwal+,"J,IPA,41,829,2003"
D0123,A.Agarwal+,"J,JPJ,70,2903,2001"
D0124,M.Braun+,"J,ZP/A,311,173,1983"
D0125,H.O.Meyer+,"J,ZP/A,279,41,1976"
D0126,N.S.Christensen+,"J,NIM/B,51,97,1990"
D0127,G.Amsel+,"J,RPA,4,383,1969"
D0128,C.Brun+,"J,JPR,23,371,1962"
D0129,F.Bodart+,"J,JRC,35,95,1977"
D0130,H.Brandle+,"J,NP/A,151,211,1970"
D0131,M.Berti+,"J,NIM,201,473,1982"
D0132,R.Wolski+,"J,PL/B,467,8,1999"
D0133,G.Demortier+,"J,JRC,12,209,1972"
D0134,D.Dieumegard+,"J,NIM,168,93,1980"
D0135,U.Fasoli+,"J,NC,34,1832,1964"
D0136,A.V.Mohan rao+,"J,PRM,36,115,1991"
D0137,N.L.Singh+,"J,JPJ,59,3916,1990"
D0138,R.Chapman+,"J,NP/A,94,313,1967"
D0139,G.Deconninck+,"J,JRC,12,189,1972"
D0140,C.L.Branquinho+,"J,JIN,41,617,1979"
D0141,A.M.Macleod+,"J,JP/A,5,1252,1972"
D0142,M.K.Bhardwaj+,"J,PR/C,45,2338,1992"
D0143,J.Ernst+,"J,ZP/A,308,301,1982"
D0144,G.Debras+,"J,JRC,38,193,1977"
D0145,O.M.Bilaniuk+,"J,NP,50,585,1964"
D0146,H.Abele+,"J,ZP/A,326,373,1987"
D0147,P.Mohr+,"J,PR/C,48,1420,1993"
D0148,D.Comar+,"J,RRL,23,131,1975"
D0149,M.Huhta+,"J,PL/B,405,230,1997"
D0150,S.B.Manohar+,"J,RCA,56,69,1992"
D0151,H.-F.Wirth+,"J,NP/A,716,3,2003"
