Entry,author1
A0869,B.V.Zhuravlev+
A0871,A.R.Balabekyan+
A0872,C.Scholey+
A0873,R.Graeger+
A0874,P.Russotto+
A0875,A.M.Stefanini+
A0876,V.I.Yurevich+
A0877,V.V.Kuznetsov+
A0878,L.A.Vaishnene+
A0879,V.A.Maslov+
A0880,B.V.Zhuravlev+
A0881,N.K.Skobelev+
A0882,S.A.Karamian+
A0883,L.I.Galanina+
A0884,Yu.Ts.Oganessian+
A0885,I.M.Itkis+
A0886,Sh.Hamada+
A0887,V.A.Zagryadskii+
A0888,O.D.Maslov+
A0889,Yu.Ts.Oganessian+
A0890,Yu.Ts.Oganessian+
A0891,Yu.Ts.Oganessian+
A0892,Yu.Ts.Oganessian+
A0893,S.Hofmann+
A0894,S.Hofmann+
A0895,S.Hofmann+
A0896,S.Hofmann+
A0897,V.K.Daruga+
A0898,V.K.Daruga+
A0899,S.V.Artemov+
A0900,A.N.Golovchenko+
A0901,Yu.E.Titarenko+
A0902,Yu.E.Titarenko+
A0903,P.Kozma+
A0904,Yu.E.Titarenko+
A0905,Yu.E.Titarenko+
A0906,Yu.E.Titarenko+
A0907,S.B.Dubovichenko+
A0908,V.Foehr+
A0909,D.Montanari+
A0910,J.M.Gates+
A0911,G.Ademard+
A0912,M.Ja.Kuznetsova+
A0913,I.Levenberg+
A0914,B.I.Belyaev+
A0915,E.G.Alekseev+
A0916,N.G.Zaitseva+
A0917,A.K.Lavrukhina+
A0918,N.G.Zaitseva+
A0919,A.Yu.Shukolyukov+
A0920,Yu.Ts.Oganessian+
A0921,B.N.Belyaev+
A0922,N.N.Krasnov+
A0923,S.P.Kalinin+
A0924,M.Ja.Kuznetsova+
A0925,M.S.Kozodaev+
A0926,V.N.Rydakov+
A0927,Yu.E.Titarenko+
A0928,Yu.T.Mironov+
A0929,L.Kh.Batist+
A0930,L.Kh.Batist+
A0931,G.H.Hovhannisyan+
A0932,G.H.Hovhannisyan+
A0933,V.I.Yurevich+
A0934,S.Stoulos+
A0935,A.S.Fomichev+
A0936,S.V.Ermolaev+
A0937,Yu.A.Babenko+
A0938,S.Hofmann+
A0939,Yu.Ts.Oganessian+
A0940,V.M.Bystritsky+
A0941,V.M.Bystritsky+
A0942,B.V.Zhuravlev+
A0943,Yu.G.Sobolev+
A0944,P.K.Kurilkin+
A0945,S.V.Artemov+
A0946,I.I.Levintov+
A0947,Yu.Ts.Oganessian+
A0948,Yu.Ts.Oganessian+
A0949,L.I.Galanina+
A0950,A.S.Danagulyan+
A0951,M.Zamani+
A0952,Yu.V.Gurchin+
A0953,N.K.Skobelev+
A1001,J.C.Fritz+
A1002,H.Treiber+
A1003,J.Niewisch+
A1005,B.Cork+
A1006,A.D.Bacher+
A1007,H.Liskien+
A1009,J.C.Allred+
A1010,H.B.Willard+
A1011,H.Wassmer+
A1012,E.H.Marlinghaus+
A1013,K.Imai+
A1014,M.Ivanovich+
A1015,T.R.King+
A1016,C.Manduchi+
A1017,J.L.Detch+
A1018,R.M.Devries+
A1019,N.Jarmie+
A1020,D.Kohler+
A1021,Ju.G.Balashko+
A1022,J.E.Brolley jr+
A1023,L.Rosen+
A1024,J.C.Allred+
A1025,G.G.Ohlsen+
A1026,G.S.Mani+
A1027,L.Stewart+
A1028,J.H.Sanders+
A1029,S.L.Blatt+
A1030,D.C.Kocher+
A1031,D.Garreta+
A1032,W.E.Meyerhof+
A1033,A.S.Wilson+
A1034,J.C.Allred+
A1035,L.S.Senhouse+
A1036,L.Kraus+
A1037,E.R.Flynn+
A1038,Ch.Leemann+
A1039,T.A.Tombrello+
A1040,J.T.Klopcic+
A1041,N.Jarmie+
A1042,R.G.Jarvis+
A1043,S.T.Thornton
A1044,K.Kilian+
A1045,W.Haeberli
A1046,W.Del blanko+
A1047,N.Jarmie+
A1048,I.Slaus+
A1049,E.Andrade+
A1050,J.R.Smith+
A1051,P.D.Miller+
A1052,A.D.Bacher+
A1053,U.Nocken+
A1054,K.G.Mcneill+
A1055,U.Abbondanno+
A1056,R.G.Freemantle+
A1057,G.M.Griffiths+
A1058,W.del bianco+
A1059,R.Grotzschel+
A1060,Wang Neng-Ming+
A1061,W.Gruebler+
A1062,M.P.Baker+
A1063,M.L.V.L.De slobodrian+
A1064,T.W.Bonner+
A1065,W.E.Kunz
A1066,M.R.Dwarakanath+
A1067,M.R.Dwarakanath
A1068,A.S.Wilson+
A1069,W.E.Meyerhof+
A1070,K.W.Erickson+
A1071,E.Ventura+
A1072,D.M.Holm+
A1073,H.Schroder+
A1074,F.S.Dietrich+
A1075,J.M.Poutissou+
A1076,N.Ying+
A1077,G.Pospiech+
A1078,W.Klinger+
A1079,J.M.Blair+
A1080,L.Kraus+
A1081,E.Ventura+
A1082,L.S.Chuang
A1083,J.E.Perry+
A1084,A.Galonsky+
A1085,J.M.Blair+
A1086,R.W.Zurmuhle+
A1087,H.D.Holmgren+
A1088,P.D.Parker+
A1089,H.M.Agnew+
A1090,C.H.Poppe+
A1091,J.C.Allred
A1092,G.G.Ohlsen+
A1093,R.G.Kerr
A1094,R.J.Spiger+
A1095,D.G.Mcdonald+
A1096,A.Niiler+
A1097,C.C.Chang+
A1098,M.Allab+
A1099,A.Dauchy+
A1100,A.Peetermans
A1102,Kim Syn Nam+
A1103,A.M.Govorov+
A1104,L.Rosen+
A1105,J.M.Blair+
A1106,G.Freier+
A1107,K.W.Brockman
A1108,J.Sanada
A1109,J.E.Perry jr+
A1110,A.M.Govorov+
A1111,H.B.Burrows+
A1112,D.S.Gemmell+
A1113,A.C.L.Barnard+
A1114,R.J.S.Brown+
A1115,T.A.Tombrello+
A1116,B.Kuhn+
A1117,J.M.Blair+
A1118,H.W.Lefevre+
A1119,B.V.Rybakov+
A1120,L.Cranberg+
A1121,M.E.Brandan+
A1122,A.E.Borzakovskiy+
A1123,G.F.Bogdanov+
A1124,R.F.Haglund jr+
A1125,R.E.Brown+
A1126,D.C.Dodder+
A1127,S.A.Azimov+
A1128,K.Nagatani+
A1129,R.Kankowsky+
A1130,R.A.Hardekopf+
A1131,W.Gruebler+
A1132,M.Irshad+
A1133,M.D.Goldberg+
A1134,T.Kambara+
A1135,L.Stewart+
A1136,C.C.Gardner+
A1137,T.A.Tombrello+
A1138,J.H.Williams+
A1139,W.E.Kreger+
A1140,P.D.Miller+
A1141,E.A.Eliot+
A1142,G.Preston+
A1143,E.Bretscher+
A1144,J.L.Yarnell+
A1145,A.Okihana+
A1146,T.A.Tombrello+
A1149,G.V.Gorlov+
A1150,G.T.Hunter+
A1151,W.Gruebler+
A1152,P.A.Davenport+
A1153,S.L.Greene
A1154,A.Paulsen+
A1155,W.A.Wenzel+
A1156,R.B.Theus+
A1157,A.Von-engel+
A1159,W.E.Wilson+
A1160,G.A.Jarvis
A1161,R.C.Mcbroom+
A1162,J.M.Leblank+
A1163,J.H.Gibbons+
A1164,Yu.G.Balashko+
A1165,J.Sanada
A1166,A.P.Klucharev+
A1167,J.C.Fuller+
A1168,V.A.Davidenko+
A1170,V.V.Volkov+
A1171,A.S.Ganeev+
A1172,E.M.Balabanov+
A1173,R.F.Carlton
A1174,G.A.Jarvis+
A1175,C.F.Cook+
A1176,J.H.Manley+
A1177,A.C.Graves+
A1178,W.Gruebler+
A1179,R.H.Lovberg
A1180,M.Drosg
A1181,H.Berg+
A1182,I.Ja.Barit+
A1183,B.Jenny+
A1184,W.Gruebler+
A1185,W.Moller+
A1186,D.M.Skopik+
A1187,W.T.Leland+
A1188,P.Pavan+
A1189,F.Lahlou+
A1190,R.G.H.Robertson+
A1191,M.Bruno+
A1192,P.R.Chagnon+
A1193,J.H.Jett+
A1194,M.P.Gold'berg+
A1195,M.Bruno+
A1197,M.Kaoua+
A1199,R.J.S.Brown+
A1200,L.Rosen+
A1201,H.J.Karr+
A1202,R.Sherr+
A1203,W.T.H.Van oers+
A1204,M.Bruno+
A1205,H.Krawinkel+
A1206,A.Hemmendinger+
A1209,N.Jarmie+
A1210,K.Nisimura
A1211,W.W.Daehnick+
A1212,R.J.Slobodrian+
A1213,F.Besenbacher+
A1214,N.Jarmie+
A1215,J.C.Van der weerd+
A1216,L.H.Johnston+
A1217,J.M.Blair+
A1218,H.T.King+
A1219,C.G.Jacobs jr+
A1220,P.Thambidurai+
A1221,G.J.Wagner+
A1222,J.R.Calarco+
A1223,E.Huttel+
A1224,G.Freier+
A1225,L.Drigo+
A1226,D.B.Smith+
A1227,C.D.Moak
A1228,L.G.Youn+
A1229,B.Gomez-moreno+
A1230,W.D.Harrison
A1231,Yu.G.Balashko+
A1232,S.E.King+
A1234,F.Ajzenberg-selove+
A1235,F.E.Steigert+
A1237,K.N.Geller+
A1238,R.J.Slobodrian+
A1239,N.Jarmie+
A1240,R.G.H.Robertson+
A1241,T.K.Alexander+
A1242,R.O.Kerman+
A1243,R.Roy+
A1244,J.Sowinski+
A1245,F.E.Cecil+
A1246,L.Jizhou+
A1247,N.Jarmie+
A1248,S.Burzynski+
A1250,S.Engstler+
A1251,O.F.Nemec+
A1252,R.E.Brown+
A1253,I.Ja.Barit+
A1254,T.M.Putnam+
A1255,E.Ventura+
A1256,H.R.Weller+
A1257,A.Woude+
A1258,H.Volk+
A1260,S.King+
A1261,A.M.Sourkes+
A1262,C.H.King+
A1263,E.J.Stephenson+
A1264,W.Schmidt+
A1265,R.C.Luhn+
A1266,G.M.Griffiths+
A1267,R.S.Claassen+
A1269,A.C.L.Barnard+
A1270,I.JA.Barit+
A1271,D.J.Wagenaar+
A1273,G.M.Griffiths+
A1274,W.Del bianco+
A1275,J.L.Matthews+
A1276,T.Lauritsen+
A1277,R.J.Slobodrian+
A1278,B.D.Belt+
A1279,U.Schroder+
A1280,F.E.Cecil+
A1281,C.A.Barnes+
A1282,T.A.Tombrello+
A1283,M.Sawada+
A1284,J.L.Langenbrunner+
A1285,M.C.Vetterli+
A1286,Wang Hong+
A1287,J.Langenbrunner+
A1288,J.A.Sawicki
A1289,M.Hilgemeier+
A1290,Y.Birenbaum+
A1291,U.Schroeder+
A1294,C.C.Kim+
A1295,T.A.Tombrello+
A1298,T.B.Clegg+
A1299,A.S.Belov+
A1301,M.A.Kayumov+
A1302,G.Rauprich+
A1304,DEGRE
A1305,W.E.Wilson
A1311,G.M.Hale
A1312,P.D.Parker
A1314,O.K.Gorpinich+
A1318,H.Paetz+
A1319,K.Sagara+
A1320,J.L.Tuck+
A1321,J.C.Riley+
A1322,S.Engstler+
A1350,A.K.Valter+
A1351,L.S.Bezrukov+
A1352,H.Bichsel+
A1353,J.Arvieux
A1354,M.Birk+
A1355,G.J.Clark+
A1356,L.Cranberg+
A1357,J.M.F.Jeronymo+
A1358,G.S.Mani+
A1359,F.Hirst+
A1360,G.Bruno+
A1361,G.Michel+
A1362,W.Whaling+
A1363,N.P.Heydenburg+
A1364,W.E.Nickell
A1365,F.E.Cecil+
A1366,J.K.Bair+
A1367,W.Gemeinhardt+
A1368,J.C.Slattery+
A1369,M.P.Konstantinova+
A1370,G.M.Osetinskij+
A1371,V.Meyer+
A1372,D.H.Wilkinson
A1373,R.Seltz+
A1374,J.B.Woods+
A1375,W.Durr+
A1376,W.Durr+
A1377,L.M.Baggett+
A1378,S.Bashkin
A1379,E.W.Hamburger+
A1380,L.F.Chase jr+
A1381,P.Fessenden+
A1382,C.H.Johnson+
A1383,M.Manalis+
A1384,W.L.Imhof+
A1385,P.Paul+
A1386,R.W.Crews
A1387,J.P.F.Sellschop
A1388,D.S.Gemmell+
A1389,B.Mainsbridge
A1390,J.M.F.Jeronymo+
A1391,I.V.Mitchell+
A1392,R.R.Perry+
A1393,O.Fiedler+
A1395,S.A.Elbakr+
A1397,W.D.Harrison
A1398,V.Riech
A1399,U.Fasoli+
A1400,P.J.Locard+
A1401,W.D.Warters+
A1402,A.A.Kraus jr
A1403,G.Presser+
A1404,S.Kato+
A1405,U.Von mollendorff+
A1406,T.W.Bonner+
A1407,G.P.Johnston+
A1408,P.R.Malmberg
A1409,J.B.Marion+
A1410,J.A.Mccray
A1412,M.F.Werby+
A1413,C.A.Burke+
A1414,C.R.Mcclenahan+
A1415,F.Merchez+
A1416,GUN HAN
A1417,C.R.Gould+
A1418,F.L.Talbott+
A1419,L.Nilsson+
A1420,E.Friedland+
A1421,F.S.Dietrich
A1423,G.Robaye+
A1424,M.Huez+
A1425,G.Robaye+
A1426,N.Longequeue+
A1427,J.L.Black+
A1428,E.Almqvist+
A1429,J.L.C.Ford jr
A1430,R.W.Kavanagh
A1431,H.G.Bingham+
A1432,D.L.Powell+
A1433,P.G.Young+
A1435,S.Matsuki+
A1436,J.Audouze+
A1437,S.N.Abramovich+
A1438,C.Rolfs+
A1439,G.Surget
A1440,Y.P.Antoufiev+
A1441,R.E.Warner+
A1442,D.Ciric+
A1443,K.Kilian+
A1444,J.M.Freeman+
A1445,H.Spinka+
A1446,T.Holtebekk+
A1447,C.Milone+
A1448,R.L.Macklin+
A1449,J.C.P.Heggie+
A1450,J.P.Schiffer+
A1452,S.Gangadharan+
A1453,W.A.Schier+
A1454,S.Bashkin+
A1455,M.C.Golovkov+
A1456,F.Mozer+
A1457,A.B.Brown+
A1458,H.D.Holmgren+
A1459,F.C.Barker
A1461,J.B.Marion+
A1462,V.I.Serov+
A1463,S.N.Abramovich+
A1464,G.M.Lerner+
A1465,G.S.Mani+
A1466,H.W.Newson+
A1467,J.Rickards
A1468,J.G.Likely+
A1469,N.H.Khanh+
A1470,C.H.Poppe+
A1471,R.Gleyvod+
A1472,J.M.Lombaard+
A1473,N.Sarma+
A1475,Y.Cassagnou+
A1476,B.W.Hooton+
A1479,H.W.Lefevre+
A1480,P.R.Bevington+
A1482,U.R.Arifkhanov+
A1483,R.Batchelor+
A1484,I.B.Teplov+
A1485,J.L.Duggan+
A1486,P.D.Forsyth+
A1487,P.van der merwe+
A1488,H.Orihara+
A1489,W.Auwarter+
A1490,F.Gabbard+
A1491,R.Ostojic+
A1492,H.Orihara+
A1493,I.Linck+
A1495,J.P.Schiffer+
A1496,H.E.Conzett
A1497,N.M.Hintz
A1498,H.Bichsel+
A1499,J.R.Erskine+
A1500,P.Paul+
A1501,R.H.Stokes+
A1502,R.E.Marrs+
A1504,R.L.Dixon+
A1505,H.Bohlen+
A1507,W.E.Sweeney jr+
A1508,M.Laurat
A1509,S.T.Thornton+
A1510,S.C.Ling+
A1511,L.Van der zwan+
A1512,A.O.Turkiewicz
A1513,F.Bertrand+
A1514,R.R.Borchers+
A1515,M.Balakrishnan+
A1516,E.L.Sprenkel+
A1517,A.J.Elwyn+
A1518,M.K.Mehta+
A1519,J.Szabo+
A1520,S.G.Buccino+
A1522,N.W.Reay+
A1523,G.O.Andre
A1524,J.C.Adloff+
A1525,P.Paul+
A1526,H.D.Holmgren+
A1527,K.G.Kibler
A1528,H.G.Bingham+
A1529,J.M.Delbrouck-habaru+
A1530,A.J.Elwyn+
A1533,CHUL CHU LEE
A1534,B.J.Farmer+
A1535,K.F.Famularo+
A1536,R.Risler+
A1537,A.E.Schilling+
A1538,H.Kelleter+
A1539,Chia-Shou Lin+
A1540,M.Irshad+
A1541,K.M.Subotic+
A1542,I.I.Bondouk+
A1543,D.J.Schlueter+
A1544,I.I.Bondouk+
A1545,N.R.Fletcher+
A1600,W.E.Wilson+
A1616,C.W.Wang+
B0001,G.B.Saha+
B0002,H.E.Kurz+
B0003,J.J.Hogan
B0004,R.J.Silva+
B0005,C.E.Moss+
B0006,L.Milazzo-colli+
B0007,V.Metag+
B0008,F.Rahimi+
B0009,W.W.Bowman+
B0010,C.M.Mckenna+
B0011,R.Vandenbosch+
B0012,Y.W.Yu+
B0013,J.Banaigs+
B0014,J.A.Panontin+
B0015,H.Gauvin+
B0016,S.Meghir
B0017,S.N.Ghoshal
B0018,C.Birattari+
B0019,J.A.Panontin+
B0020,S.Tanaka+
B0021,Y.Eyal+
B0022,J.B.Cumming
B0023,D.A.Newton+
B0024,L.B.Church+
B0025,J.J.Hogan
B0026,S.K.Chang+
B0027,E.Gadioli+
B0028,R.Bimbot+
B0029,S.K.Chang+
B0030,J.Gindler+
B0031,E.P.Steinberg+
B0032,C.Birattari+
B0033,F.Hermes+
B0034,R.Bimbot+
B0035,K.Miyano+
B0036,H.Gauvin+
B0037,H.C.Suk+
B0038,C.Birattari+
B0039,N.W.Golchert+
B0040,H.P.Graf+
B0041,I.L.Jenkins+
B0042,F.M.Lanzafame+
B0043,S.Tanaka+
B0044,H.Okamura+
B0045,L.F.Hansen+
B0046,C.H.Johnson+
B0047,B.L.Cohen
B0048,J.-P.Blaser+
B0049,B.L.Cohen+
B0050,B.L.Cohen+
B0051,H.Taketani+
B0052,H.G.Blosser+
B0053,T.Mcgee+
B0054,J.W.Meadows
B0055,S.Kaufman
B0056,R.Colle+
B0057,R.Colle+
B0058,M.Hille+
B0059,R.Colle+
B0060,H.A.Howe
B0061,R.M.Humes+
B0062,G.H.Mccormick+
B0063,G.A.Jones+
B0064,G.F.Dell+
B0065,J.Wing+
B0066,L.F.Hansen+
B0067,B.W.Shore+
B0068,C.H.Johnson+
B0069,D.R.Sachdev+
B0070,K.F.Chackett+
B0071,D.J.Reuland+
B0072,B.L.Cohen+
B0073,I.R.Williams+
B0074,M.W.Greene+
B0075,J.Benveniste+
B0076,N.M.Hintz+
B0077,R.L.Aamodt+
B0078,J.Hudis
B0079,E.A.Bryant+
B0080,J.Gonzalez-vidal+
B0081,M.Diksic+
B0082,R.Holub+
B0083,R.Michel+
B0084,Z.Randa+
B0085,J.E.Cline+
B0086,D.C.Aumann+
B0087,D.C.Aumann+
B0088,S.Y.Lin+
B0089,A.Fleury+
B0090,K.Kondo+
B0091,C.Wiezorek+
B0092,P.Fontes
B0093,R.D.Albert
B0094,K.Goebel+
B0095,J.B.Cumming
B0096,C.J.Orth+
B0097,F.J.Haasbroek+
B0098,F.J.Haasbroek+
B0099,H.F.Roehm+
B0100,R.Michel+
B0101,W.E.Crandall+
B0102,K.Goebel+
B0103,Z.Randa+
B0104,H.Noma+
B0105,M.V.Kantelo+
B0106,G.Albouy+
B0107,S.Yanagita+
B0108,C.Cabot+
B0109,Z.Randa+
B0110,B.Lagarde+
B0111,T.Horiguchi+
B0112,K.C.Chan+
B0113,D.Gardes+
B0114,B.Neumann+
B0115,J.M.Sisterson+
B0116,Lin Chia-Shou+
B0117,S.Tabor+
B0118,M.De saint-simon+
B0119,C.H.Johnson+
B0120,J.Kropp+
B0121,C.B.Fulmer+
B0122,C.M.Castaneda+
B0123,J.-L.Galinier+
B0124,S.M.Qaim+
B0125,H.Vera ruiz+
B0126,R.Bimbot+
B0127,S.Schery+
B0128,H.Muramatsu+
B0129,S.Della negra+
B0130,M.V.Kantelo+
B0131,J.J.Hogan+
B0132,J.G.Fleissner+
B0133,W.S.Hou+
B0134,L.Ruby+
B0135,Y.Nagame+
B0136,J.L.Zyskind+
B0137,J.Szabo+
B0138,P.Hornshoj+
B0139,H.Delagrange+
B0140,A.E.Vlieks+
B0141,S.-C.Wu+
B0142,U.Martens+
B0143,R.Weinreich+
B0144,M.D.High+
B0145,M.Hyland+
B0146,J.J.Simpson+
B0147,N.T.Porile+
B0148,D.B.Syme+
B0149,D.F.Measday
B0150,S.Mubarakmand+
B0151,J.Fitschen+
B0152,M.Guillaume+
B0153,C.L.Branquinho+
B0154,E.Lebowitz+
B0155,E.Migneco+
B0156,N.T.Porile+
B0157,W.Gruhle+
B0158,C.O.Blyth+
B0159,L.Ruby+
B0160,R.D.Neirinckx
B0161,R.D.Neirinckx
B0162,R.G.Clark+
B0163,R.D.Neirinckx
B0164,R.D.Neirinckx
B0165,Y.Homma+
B0166,K.Miyano+
B0167,R.van den bosch+
B0168,M.C.Lagunas-solar+
B0169,K.Kondo+
B0170,R.G.Stokstad+
B0171,M.Diksic+
B0172,Y.Nagame+
B0173,E.Ramstroem+
B0174,H.J.Probst+
B0175,K.Suzuki+
B0176,R.M.Lambrecht+
B0177,A.J.Elwyn+
B0178,M.Watanabe+
B0179,J.Jastrzebski+
B0180,N.F.Peek+
C0001,H.V.Argo+
C0002,J.C.Allred+
C0003,R.C.Allen+
C0004,S.J.Bame jr+
C0005,F.Boreli+
C0006,E.Bretscher+
C0007,W.Busse+
C0008,J.P.Conner+
C0009,D.K.Mcdaniels+
C0010,N.Jarmie+
C0011,M.Drosg
C0012,L.Stewart+
C0013,D.K.Mcdaniels+
C0014,T.F.Stratton+
C0015,W.R.Stratton+
C0016,A.P.Kobzev+
C0017,G.Hentschel
C0018,W.R.Arnold+
C0019,A.Kosiara+
C0020,J.H.Coon+
C0021,W.Buss+
C0022,A.Hemmendinger+
C0023,D.L.Allan+
C0024,K.G.Mcneill+
C0025,J.Moffatt+
C0026,E.Magiera+
C0027,W.Buss+
C0028,A.F.Behof+
C0029,J.R.Smith+
C0030,R.L.Schulte+
C0031,D.L.Allan+
C0032,O.D.Brill+
C0033,D.L.Booth+
C0034,L.Drigo+
C0035,W.B.Broste+
C0036,V.A.Davidenko+
C0037,J.R.Smith+
C0038,J.E.Brolley jr+
C0039,R.L.Henkel+
C0040,J.C.Allred+
C0041,A.Galonsky+
C0042,M.D.Goldberg+
C0043,M.D.Goldberg+
C0044,P.J.Pasma
C0045,N.V.Alekseev+
C0046,J.E.Brolley jr+
C0047,N.Jarmie+
C0048,H.A.Leiter+
C0049,J.A.Davies+
C0050,W.W.Daehnick+
C0051,R.L.Macklin+
C0052,N.P.Goldstein+
C0053,L.G.Votta+
C0054,B.Gomez-moreno+
C0055,H.O.Meyer+
C0056,P.T.Andrews+
C0057,H.O.Meyer+
C0058,D.F.Measday
C0059,C.T.Roche+
C0060,A.H.Rosenfeld+
C0061,L.Valentin+
C0062,L.Valentin
C0063,J.J.Kelly+
C0064,R.Plaga+
C0065,G.S.Blanpied+
C0066,R.W.Fergerson+
C0067,R.F.Carlson+
C0068,M.C.Lagunas-solar+
C0069,R.H.Mccamis+
C0070,E.Ramstroem
C0071,G.S.Blanpied+
C0072,E.M.Franz+
C0073,B.Aas+
C0074,G.W.Hoffmann+
C0075,R.M.Prior+
C0076,E.E.Gross+
C0077,H.B.Eldridge+
C0078,K.H.Bray+
C0079,G.W.Hoffman+
C0080,C.R.Brune+
C0081,D.A.Hutcheon+
C0082,D.E.Digregorio+
C0083,A.J.Simon+
C0084,C.Olmer+
C0085,J.B.Ball+
C0086,L.Bimbot+
C0087,P.D.Parker
C0088,J.C.Gehring+
C0089,K.I.Hahn+
C0090,L.C.Mcintyre jr+
C0091,J.A.Leavitt+
C0092,Jong Hwa Yi+
C0093,M.J.Tobin+
C0094,M.C.Lagunas-solar+
C0095,M.C.Lagunas-solar+
C0096,M.C.Lagunas-solar+
C0097,Y.Toba+
C0098,V.R.Brown+
C0099,C.A.Davis
C0100,R.Abegg+
C0101,D.D.Caussyn+
C0102,R.B.Vogelaar+
C0103,G.Glass+
C0104,J.M.L.Ouellet+
C0105,B.D.Anderson+
C0106,S.I.Baker+
C0107,H.T.Fortune+
C0108,C.Iliadis+
C0109,R.E.Brown+
C0110,M.J.Balbes+
C0111,G.Feldman+
C0112,J.L.Langenbrunner+
C0113,T.N.Taddeucci+
C0114,A.Garcia+
C0115,P.R.Wrean+
C0116,J.Gonzalez-vidal+
C0117,H.L.Clark+
C0118,C.M.Laymon+
C0119,C.R.Brune+
C0120,C.R.Brune+
C0121,M.T.Alley+
C0122,R.M.Whitton+
C0123,H.L.Clark+
C0124,P.D.Cottle+
C0125,B.D.Anderson+
C0126,M.J.Balbes+
C0127,G.W.Hoffmann+
C0128,J.Fong+
C0129,J.Z.Williams+
C0130,J.L.Need+
C0131,L.A.C.Garcia+
C0132,B.D.Anderson+
C0133,R.Madey+
C0134,B.D.Anderson+
C0135,R.Madey+
C0136,B.S.Flanders+
C0137,B.D.Anderson+
C0138,K.A.Fletcher+
C0139,D.P.Rath+
C0140,G.W.Hoffmann+
C0141,J.J.Kelly+
C0142,J.J.Kelly+
C0143,J.J.Kelly+
C0144,B.S.Flanders+
C0145,J.J.Kelly+
C0146,H.Seifert
C0147,S.Dixit+
C0148,H.Seifert+
C0149,J.E.Kammeraad+
C0150,M.T.F.da cruz+
C0151,H.I.West jr+
C0152,Q.Chen+
C0153,J.J.Kelly+
C0154,A.E.Feldman+
C0155,J.J.Kelly+
C0156,A.E.Feldman+
C0157,R.E.Warner+
C0158,S.J.Yennello+
C0159,J.R.Liu+
C0160,J.Liu+
C0161,M.Zahar+
C0162,N.I.Kaloskamis+
C0163,K.P.Browne+
C0164,E.A.George+
C0165,B.G.Glagola+
C0166,K.E.Rehm+
C0167,K.E.Rehm+
C0168,M.M.Meier+
C0169,W.B.Amian+
C0170,W.B.Amian+
C0171,M.M.Meier+
C0172,J.B.Warren+
C0173,N.Tanner
C0174,R.E.Hester+
C0175,C.Rolfs
C0176,W.A.S.Lamb+
C0177,V.R.Casella+
C0178,P.D.Ingalls+
C0179,P.N.Shrivastava+
C0180,A.J.Howard+
C0181,R.L.Clarke+
C0182,K.L.Warsh+
C0183,D.H.Youngblood+
C0184,D.W.Bardayan+
C0185,P.H.Stelson+
C0186,M.C.Lagunas-solar+
C0187,P.C.Johnson+
C0188,M.C.Lagunas-solar+
C0189,S.Y.Tong+
C0190,J.A.Sawicki+
C0191,C.R.Brune+
C0192,J.A.Davies+
C0193,J.A.Davies+
C0194,M.C.Lagunas-solar+
C0195,J.M.Sisterson+
C0196,J.M.Sisterson+
C0197,J.M.Sisterson+
C0198,W.N.Lennard+
C0199,R.J.Schneider+
C0200,R.E.Segel+
C0201,Huang Bingyin+
C0202,M.Sajjad+
C0203,M.A.Pickar+
C0204,D.H.White+
C0205,R.E.Brown+
C0206,Vastupal Parikh
C0207,Vastupal Parikh
C0208,V.Parikh
C0209,K.Goebel+
C0210,D.Filges+
C0211,D.H.Youngblood+
C0212,A.Kuronen+
C0213,F.T.Baker+
C0214,R.L.Wolfgang+
C0215,R.F.Carlson+
C0216,J.B.Cumming+
C0217,E.W.Baker+
C0218,K.E.Rehm+
C0219,M.M.Coimbra+
C0220,P.A.Benioff
C0221,N.Horwitz+
C0222,D.E.Young+
C0223,K.J.Foley+
C0224,J.B.Cumming+
C0225,D.A.Low+
C0226,M.Honda+
C0227,T.J.Gooding+
C0228,P.Fontes+
C0229,L.C.Mcintyre jr+
C0230,G.M.Raisbeck+
C0231,J.B.Cumming+
C0232,C.N.Davids+
C0233,G.M.Raisbeck+
C0234,L.R.Willams+
C0235,M.Honda+
C0236,I.Dostrovsky+
C0237,I.Dostrovsky+
C0238,J.B.Cumming+
C0239,M.C.Lagunas-solar+
C0240,M.C.Lagunas-solar+
C0241,N.N.Ajitanand+
C0242,S.Katcoff
C0243,F.S.Rowland+
C0244,S.S.Markowitz+
C0245,M.G.Albouy+
C0246,D.R.Maxson
C0247,R.Bernas+
C0248,G.B.Stapleton+
C0249,I.Levenberg+
C0250,L.Marquez
C0251,J.W.Meadows+
C0252,R.R.Korteling+
C0253,R.G.Korteling+
C0254,P.L.Reeder
C0255,E.Baker+
C0256,I.Levenberg+
C0257,H.G.Hicks+
C0258,G.W.Hoffmann+
C0259,L.Marquez+
C0260,G.S.Blanpied+
C0261,J.B.Cumming+
C0262,Nguyen-Long-Den+
C0263,N.T.Porile+
C0264,G.Friedlander+
C0265,E.F.Neuzil+
C0266,J.W.Meadows+
C0267,D.W.Sheffey+
C0268,R.A.Cecil+
C0269,L.P.Remsberg+
C0270,N.T.Porile+
C0271,R.L.Brodzinski+
C0272,R.L.Brodzinski+
C0273,C.G.Heininger+
C0274,P.J.Karol+
C0275,G.Rudstam+
C0276,E.L.Fireman+
C0277,O.A.Schaeffer+
C0278,G.D.Wagner+
C0279,E.Belmont+
C0280,G.N.Simonoff+
C0281,S.C.Fung+
